0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-1.428066063569182376e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-1.428066063569182376e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-1.428066063569182376e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-1.904088085393605922e+01 -1.648988653010193417e+01 0.000000000000000000e+00
-2.380110106265985337e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-2.380110106265985337e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-2.380110106265985337e+01 -1.374157227606545817e+01 1.143378532124778246e+00
-2.380110106742007403e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-1.904088084917583856e+01 -5.496629011014491084e+00 1.143378532124778246e+00
-1.904088084917583856e+01 -5.496629011014491084e+00 1.143378532124778246e+00
-1.428066064045204442e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-1.428066064045204442e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-1.428066064045204442e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-1.428066064045204442e+01 -8.244943265050967085e+00 0.000000000000000000e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-9.520440422207808950e+00 -5.496629011014491084e+00 1.143378532124778246e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
-4.760220213484014806e+00 -8.244943265050967085e+00 0.000000000000000000e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
4.760220662092251587e-09 -5.496629011014491084e+00 1.143378532124778246e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-4.760220208723794144e+00 2.748314254036476001e+00 1.143378532124778246e+00
-9.520440426968029612e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.380110106265985337e+01 2.748314254036476001e+00 1.143378532124778246e+00
-2.380110106265985337e+01 2.748314254036476001e+00 1.143378532124778246e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-1.904088084917583856e+01 1.099325751908744309e+01 1.143378532124778246e+00
-1.904088084917583856e+01 1.099325751908744309e+01 1.143378532124778246e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-2.380110106742007403e+01 8.244943265050967085e+00 0.000000000000000000e+00
-1.904088084917583856e+01 1.099325751908744309e+01 1.143378532124778246e+00
-1.428066064045204442e+01 8.244943265050967085e+00 0.000000000000000000e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.428066063569182376e+01 2.748314254036476001e+00 1.143378532124778246e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.904088085393605922e+01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760220361050841120e+00 2.748314501384773845e+00 1.143378922504410866e+00
4.760220361050841120e+00 2.748314501384773845e+00 1.143378922504410866e+00
4.760220361050841120e+00 2.748314501384773845e+00 1.143378922504410866e+00
