0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.088687265169738794e+00 2.309610410959873761e+01 5.519842881501245913e+00
7.882725020326990517e-01 2.790865701477467553e+01 -5.539306697806857471e+00
5.536549100307098570e+00 5.197141980813549367e+01 5.519842881501242360e+00
4.474728702888482346e+00 6.068037879397971324e+01 -4.440892098500626162e-15
8.402561709969688764e+00 6.164703740074093474e+01 -3.584403173862506620e+00
1.054219204029801205e+01 3.753376224762024549e+01 -5.539306697806857471e+00
2.419177379244748138e+01 5.293807870364985746e+01 1.105914991108259215e+01
2.507655896810468121e+01 6.640907794615699800e+01 1.853389664830268657e+01
2.894005068282471171e+01 7.700084186276461651e+01 2.211829982216519142e+01
2.794257157808896253e+01 7.608469549063687509e+01 2.763814270366643910e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.721748743459682984e+00 -1.443765808989602561e+01 9.104245723589251327e+00
-7.839484905982310181e+00 -5.051231163435687677e-02 1.105914924753360395e+01
-4.909130709603713782e+00 -2.131628207280300558e-14 2.016339530289735293e+01
-2.962525134919376413e+00 4.762040016035268053e+00 -3.552713678800500929e-15
4.812618037073061572e+00 1.443765760864070025e+01 -1.105915057463159457e+01
1.882263841016152739e+00 1.438714524888082913e+01 -1.954904519267845586e+00
-5.005643087586594042e+00 1.443765760864070202e+01 -1.105915057463159457e+01
-4.008163983944669440e+00 1.535380414439521246e+01 -5.539307029581353348e+00
5.761744504576679304e+00 1.828355161830225484e+01 3.584402510313505985e+00
4.844788828661670266e+00 9.625105232845525549e+00 -1.954904519267847363e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.815139079096525165e+00 -1.352151131351388713e+01 -3.869729294652353957e+01
-3.782968283969165846e+00 -1.833406421868985348e+01 -2.959304689115979059e+01
-8.526140879122836580e-01 -1.828355185893000368e+01 -3.869729294652353957e+01
-8.724269641426374733e+00 -1.352151131351394220e+01 -4.065219647046789220e+01
-8.724269641426376509e+00 -1.352151131351395108e+01 -4.065219647046789220e+01
-5.826086089362464193e+00 -8.658446626084451481e+00 -1.853389664830270078e+01
4.088687413280023719e+00 -2.309610423472521745e+01 -4.975644219405714352e+01
5.102155616060358057e+00 -2.887531569853686619e+01 -3.511288977266104183e+01
4.024345826885755706e+00 -1.347099900187964039e+01 -2.763814237189195211e+01
3.992175035297148789e+00 -8.658446626084476350e+00 -1.853389664830270078e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.463087930932831071e+01 1.443765756051520555e+01 -1.105915024285709514e+01
1.456653772293402405e+01 2.406276279336077195e+01 -1.105915024285709691e+01
4.683935011880121735e+00 3.368786802620634546e+01 -1.105915024285709691e+01
1.749689191899091156e+01 2.411327515312059688e+01 -2.016339629822084589e+01
1.258776150393500970e+01 2.411327515312059688e+01 0.000000000000000000e+00
1.255559070912934061e+01 2.892582801017100280e+01 -9.104245723589253103e+00
4.716105803147012665e+00 2.887531569853664948e+01 1.954903523944347299e+00
7.517776826737089912e+00 4.817603847586218535e+01 1.105914957930809628e+01
1.236256594994656055e+01 5.780114370870775531e+01 1.301405409857593831e+01
2.805526580171541440e+01 6.352984262025742623e+01 7.474747068994583188e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.075288596660165297e+00 1.448816992027509443e+01 -1.954903523944350852e+00
