0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.061820691129994554e+00 8.708958860717846306e+00 5.519842881501245913e+00
-9.995296933071729839e+00 2.217995786259736235e+01 -9.123709871669360538e+00
-4.185199646691385666e+00 3.753376224762026681e+01 -3.584403173862505732e+00
-1.930247591827947140e-01 2.887531569853674540e+01 -2.664535259100375697e-15
-9.995296933071735168e+00 2.217995786259734459e+01 1.299458995049583621e+01
8.526140884269537423e-01 1.828355178192906294e+01 -5.539306697806857471e+00
-2.251955518651982402e-01 3.368786823795868202e+01 1.935440371187734598e+00
-4.217370437958274820e+00 4.234631457528986687e+01 5.519842881501242360e+00
-1.012398010586026587e+01 4.143016832828850937e+01 1.299458995049583443e+01
-9.158671795415479266e+00 4.715886748046582255e+01 1.657899312435833750e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.548349324803637828e+01 -3.272120970819834440e+01 5.519843213275743565e+00
-1.561217642082491608e+01 -1.347099924250718672e+01 2.763814303544093320e+01
-1.567651800721918676e+01 -3.845894009661606106e+00 2.763814303544093320e+01
-8.756440434623456781e+00 -8.708958697091128798e+00 2.763814303544093320e+01
6.434158639427423054e-02 -9.625105232845658776e+00 2.211829982216519142e+01
-4.876959474584841914e+00 -4.812552616422863139e+00 3.317744973324779068e+01
-8.756440434623399938e+00 -8.708958697091137680e+00 2.763814303544093676e+01
-1.363340020182582890e+01 -1.352151160226708981e+01 3.869729261474903836e+01
-4.892949014451176026e+00 1.882805219516539452e+00 2.405373986157843547e+01
-1.369774178822010668e+01 -3.896406369421502092e+00 1.657899279258384340e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.958836250586617922e+01 1.150791037536132322e+01 -1.105914957930810161e+01
1.062271547104902680e+01 2.979146194553809934e+01 -5.519842549726751812e+00
1.052620308952738526e+01 4.422912008355964275e+01 3.584403173862499514e+00
9.560894779082573791e+00 3.850042093138232957e+01 -3.552713678800500929e-15
1.846220022943569461e+01 2.984197430529796691e+01 5.539306697806851254e+00
1.456653801555159689e+01 2.406276308211392845e+01 1.105915024285709336e+01
1.941132669693931945e+01 3.368786831495950196e+01 2.018285978275195447e+01
1.945967933307762721e+01 3.075812084105243827e+01 1.105915024285709514e+01
3.421924151820164184e+01 2.594556830163045191e+01 2.211829982216519497e+01
3.809872247875497209e+01 2.984197430529788519e+01 2.765760651997204889e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.901305303079240616e+00 -8.658446626084352005e+00 -2.765760651997204889e+01
6.067463337409579438e+00 -2.314661654635944643e+01 -2.765760651997204889e+01
8.997817681062102224e+00 -2.309610423472510732e+01 -3.676185224356130021e+01
5.118336869905942166e+00 -2.699251055602104543e+01 -4.230115927314265178e+01
1.287015947868258792e+00 -4.239682701205067161e+01 -4.782100281819289478e+01
1.383528329389889677e+00 -5.683448515007221857e+01 -3.871675676282914935e+01
1.319186742995608341e+00 -4.720937991722664151e+01 -3.871675676282914935e+01
1.254845156601339440e+00 -3.758427468438105734e+01 -3.871675676282914935e+01
-3.654285405728508351e+00 -3.758427468438107155e+01 -5.888015206572650584e+01
-3.654285405728513680e+00 -3.758427468438106445e+01 -5.888015206572650584e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
